ID,Year_Birth,Year_Old,CustomerFor,Dt_Customer,Education,Marital_Status,Income,Kidhome,Teenhome,ChildrenHome,Recency,MntSpentTotal,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,PurchaseLastMonth,NumPurchasesTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpTotal,Complain,Z_CostContact,Z_Revenue,Age_cat,Income_cat,MntTotal_cat,Recency_cat
4725,1950,74,3749 days,2014-04-13,PhD,Together,50616,0,1,1,71,67,30,2,25,0,1,9,0,6,1,1,1,4,2,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[2.0, 87.0)",50_74
3277,1955,69,4367 days,2012-08-03,Graduation,Divorced,49431,0,1,1,9,365,219,3,100,26,0,17,1,13,2,7,1,5,8,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[340.0, 425.0)",0_24
5555,1975,49,3814 days,2014-02-07,Graduation,Divorced,153924,0,0,0,81,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,45_54,D10,"[2.0, 87.0)",75_99
2564,1953,71,3848 days,2014-01-04,Graduation,Together,61278,0,1,1,87,165,111,3,28,2,6,15,0,8,2,3,1,4,6,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[87.0, 171.0)",75_99
946,1958,66,4317 days,2012-09-22,2n Cycle,Together,26490,0,0,0,92,210,45,47,52,21,20,25,0,9,2,3,1,5,6,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[171.0, 256.0)",75_99
3867,1947,77,3974 days,2013-08-31,PhD,Together,73059,0,1,1,36,1095,410,112,420,0,82,71,0,25,1,9,3,13,4,0,0,0,0,0,0,0,0,3,11,75_above,D5,"[845.0, 1265.0)",25_49
6940,1966,58,3923 days,2013-10-21,PhD,Single,46734,1,2,3,86,223,100,1,39,6,1,76,0,8,4,3,2,3,6,0,0,1,0,0,0,1,0,3,11,55_64,D3,"[171.0, 256.0)",75_99
55,1963,61,4241 days,2012-12-07,Graduation,Together,56253,0,1,1,83,597,509,0,65,7,11,5,0,18,4,7,2,9,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[425.0, 845.0)",75_99
7093,1985,39,3899 days,2013-11-14,Graduation,Married,19986,1,0,1,74,22,3,6,5,0,2,6,0,3,1,0,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",50_74
5084,1975,49,3858 days,2013-12-25,Graduation,Widow,58330,0,1,1,87,1064,445,53,213,104,98,151,0,23,1,6,4,13,4,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",75_99
1777,1980,44,4332 days,2012-09-07,Basic,Married,25965,0,0,0,29,74,2,2,11,41,7,11,1,5,1,2,0,3,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
8162,1956,68,4216 days,2013-01-01,Master,Together,14661,0,0,0,88,26,4,1,11,6,2,2,0,4,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,65_74,D1,"[2.0, 87.0)",75_99
10826,1959,65,4220 days,2012-12-28,Graduation,Married,18690,0,0,0,77,60,6,1,7,23,4,19,0,4,1,1,1,2,8,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[2.0, 87.0)",75_99
8754,1974,50,4081 days,2013-05-16,PhD,Together,45068,0,1,1,25,20,14,0,3,0,0,3,1,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",25_49
1987,1987,37,3949 days,2013-09-25,Basic,Single,21063,1,0,1,34,59,1,10,11,19,3,15,0,5,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
11007,1968,56,4088 days,2013-05-09,PhD,Married,29187,1,0,1,43,34,26,0,6,0,0,2,0,4,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",25_49
7426,1971,53,3906 days,2013-11-07,2n Cycle,Married,54690,1,1,2,76,198,111,16,37,7,9,18,0,9,3,3,1,5,3,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[171.0, 256.0)",75_99
9153,1964,60,4007 days,2013-07-29,PhD,Married,59304,0,1,1,81,1048,418,61,428,80,51,10,0,25,3,7,8,10,5,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",75_99
10379,1962,62,3905 days,2013-11-08,Master,Single,59247,0,2,2,87,574,327,9,122,19,14,83,0,16,5,5,2,9,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[425.0, 845.0)",75_99
9204,1970,54,4327 days,2012-09-12,Graduation,Widow,66731,0,1,1,33,1029,371,159,194,58,106,141,0,13,4,4,3,6,3,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[845.0, 1265.0)",25_49
3197,1980,44,3867 days,2013-12-16,Graduation,Married,77353,0,1,1,38,670,275,59,107,69,101,59,0,18,2,6,4,8,4,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[425.0, 845.0)",25_49
2920,1975,49,4247 days,2012-12-01,PhD,Single,52614,0,1,1,63,990,789,0,142,12,9,38,0,14,2,2,4,8,8,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",50_74
6961,1974,50,3710 days,2014-05-22,Graduation,Married,26751,2,0,2,26,11,1,1,5,0,3,1,1,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
4673,1963,61,4279 days,2012-10-30,PhD,Married,81300,0,1,1,17,1241,1004,12,145,32,12,36,1,18,3,10,3,5,5,1,0,0,0,0,1,1,0,3,11,55_64,D5,"[845.0, 1265.0)",0_24
9937,1979,45,3850 days,2014-01-02,Graduation,Single,70337,0,0,0,75,576,187,81,149,25,43,91,0,16,1,2,2,12,1,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",75_99
8779,1985,39,4050 days,2013-06-16,2n Cycle,Married,36145,1,0,1,13,172,56,4,76,17,1,18,1,8,4,4,1,3,9,0,0,1,0,0,1,1,0,3,11,35_44,D3,"[171.0, 256.0)",0_24
9596,1980,44,3860 days,2013-12-23,PhD,Single,65295,0,0,0,19,664,365,32,117,34,110,6,1,19,1,3,3,13,2,0,0,0,0,0,0,0,0,3,11,35_44,D4,"[425.0, 845.0)",0_24
2891,1963,61,3926 days,2013-10-18,Graduation,Divorced,68118,0,1,1,51,928,595,23,123,10,23,154,0,21,2,8,9,4,6,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",50_74
4910,1967,57,4340 days,2012-08-30,Graduation,Divorced,68743,0,0,0,81,2074,1132,134,384,175,134,115,0,29,1,11,5,13,7,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[1685.0, 2105.0)",75_99
75,1982,42,4011 days,2013-07-25,2n Cycle,Together,41039,0,0,0,32,467,34,11,137,179,61,45,0,14,1,8,1,5,8,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[425.0, 845.0)",25_49
10120,1955,69,3920 days,2013-10-24,Graduation,Together,38946,0,1,1,84,257,116,6,82,6,6,41,0,10,2,3,1,6,5,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[256.0, 340.0)",75_99
6327,1967,57,3864 days,2013-12-19,Graduation,Together,65777,0,0,0,87,1146,565,32,435,28,32,54,0,16,1,2,8,6,1,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",75_99
10142,1976,48,4151 days,2013-03-07,PhD,Divorced,66476,0,1,1,99,689,372,18,126,47,48,78,0,18,2,5,2,11,4,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",75_99
9826,1972,52,4327 days,2012-09-12,PhD,Single,86857,0,0,0,96,2114,899,102,838,133,102,40,0,21,1,5,6,10,2,0,0,0,0,0,1,0,0,3,11,45_54,D6,"[2105.0, 2525.0)",75_99
1501,1982,42,4366 days,2012-08-04,PhD,Married,160803,0,0,0,21,1717,55,16,1622,17,3,4,1,29,15,0,28,1,0,0,0,0,0,0,0,0,0,3,11,35_44,D10,"[1685.0, 2105.0)",0_24
10767,1989,35,3716 days,2014-05-16,PhD,Together,77845,0,0,0,40,1346,760,40,480,0,40,26,0,20,1,3,5,12,1,1,0,0,0,1,0,2,0,3,11,35_44,D5,"[1265.0, 1685.0)",25_49
7279,1969,55,3944 days,2013-09-30,PhD,Together,69476,0,0,0,3,1044,260,86,559,63,9,67,1,14,1,4,6,4,2,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",0_24
7230,1960,64,4305 days,2012-10-04,PhD,Divorced,50611,0,1,1,98,493,459,0,24,6,0,4,0,16,6,4,5,7,6,0,0,0,1,0,1,1,0,3,11,55_64,D4,"[425.0, 845.0)",75_99
143,1970,54,3980 days,2013-08-25,Graduation,Single,61209,0,0,0,73,957,466,0,224,119,49,99,0,12,1,5,3,4,2,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",50_74
450,1958,66,4024 days,2013-07-12,Master,Together,42315,0,1,1,90,270,67,15,80,17,11,80,0,9,3,1,4,4,3,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[256.0, 340.0)",75_99
9316,1952,72,3911 days,2013-11-02,Basic,Together,13084,0,0,0,29,29,2,0,7,3,7,10,1,4,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,65_74,D1,"[2.0, 87.0)",25_49
6379,1949,75,4068 days,2013-05-29,Master,Widow,47570,1,1,2,3,121,67,1,20,0,2,31,1,6,3,2,2,2,7,0,0,0,0,0,1,0,0,3,11,75_above,D3,"[87.0, 171.0)",0_24
9239,1961,63,4010 days,2013-07-26,Master,Married,61923,0,2,2,94,126,92,4,18,3,3,6,0,7,1,2,1,4,3,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[87.0, 171.0)",75_99
8315,1995,29,3767 days,2014-03-26,Graduation,Single,34824,0,0,0,65,23,4,2,11,2,0,4,0,3,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,25_34,D3,"[2.0, 87.0)",50_74
2868,1949,75,4119 days,2013-04-08,PhD,Single,26518,1,1,2,33,57,20,1,28,3,3,2,0,5,3,2,0,3,8,0,0,0,0,0,1,0,0,3,11,75_above,D2,"[2.0, 87.0)",25_49
10888,1961,63,3910 days,2013-11-03,Graduation,Single,45938,0,0,0,46,636,273,11,178,62,83,29,0,18,2,8,4,6,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[425.0, 845.0)",25_49
1277,1960,64,3753 days,2014-04-09,Graduation,Together,78468,0,0,0,29,1004,434,22,388,104,22,34,1,27,1,10,7,10,4,1,0,0,0,0,0,1,0,3,11,55_64,D5,"[845.0, 1265.0)",25_49
9977,1973,51,3957 days,2013-09-17,Graduation,Divorced,78901,0,1,1,99,734,321,11,309,33,26,34,0,17,3,9,3,5,4,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",75_99
10196,1978,46,3781 days,2014-03-12,Graduation,Married,71427,2,0,2,26,614,212,123,177,15,64,23,1,18,2,8,2,8,4,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",25_49
6384,1978,46,3810 days,2014-02-11,Graduation,Divorced,71022,0,1,1,30,1453,909,12,278,0,12,242,0,18,3,5,2,11,8,0,0,1,0,0,0,1,0,3,11,45_54,D5,"[1265.0, 1685.0)",25_49
8029,1988,36,3733 days,2014-04-29,Master,Single,90247,0,0,0,27,1621,1184,32,352,21,16,16,1,14,1,3,4,7,1,1,0,0,1,1,1,3,0,3,11,35_44,D6,"[1265.0, 1685.0)",25_49
968,1968,56,3857 days,2013-12-26,Master,Divorced,41335,1,0,1,24,187,112,19,21,16,14,5,1,9,3,4,1,4,7,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[171.0, 256.0)",0_24
6988,1986,38,4207 days,2013-01-10,Graduation,Married,71952,1,0,1,93,1443,656,80,455,52,107,93,0,20,2,8,4,8,4,0,0,1,0,1,0,2,0,3,11,35_44,D5,"[1265.0, 1685.0)",75_99
4472,1970,54,3674 days,2014-06-27,PhD,Divorced,35682,1,0,1,34,57,23,0,8,6,2,18,0,5,1,1,1,3,2,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",25_49
6991,1951,73,4117 days,2013-04-10,Graduation,Divorced,43185,0,1,1,88,637,537,6,42,16,6,30,0,18,2,9,3,6,8,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[425.0, 845.0)",75_99
3336,1948,76,3892 days,2013-11-21,PhD,Together,66375,0,1,1,96,948,712,0,45,0,0,191,0,11,3,2,4,5,7,0,0,1,0,0,0,1,0,3,11,75_above,D5,"[845.0, 1265.0)",75_99
4301,1971,53,4207 days,2013-01-10,Master,Married,35178,1,0,1,10,59,23,1,13,2,2,18,1,4,1,1,1,2,7,0,0,1,0,0,1,1,0,3,11,45_54,D3,"[2.0, 87.0)",0_24
1940,1986,38,4024 days,2013-07-12,Graduation,Married,25252,1,0,1,26,18,1,3,4,2,2,6,1,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
1272,1965,59,4288 days,2012-10-21,Master,Single,55250,0,1,1,49,903,664,58,83,32,0,66,0,22,4,7,5,10,5,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",25_49
1388,1975,49,4166 days,2013-02-20,Graduation,Single,33249,1,0,1,11,112,6,10,21,19,14,42,1,6,2,2,1,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[87.0, 171.0)",0_24
1044,1953,71,4083 days,2013-05-14,Graduation,Together,58398,0,0,0,44,596,299,5,201,21,21,49,0,17,3,5,4,8,4,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",25_49
6969,1982,42,3998 days,2013-08-07,Graduation,Together,50272,1,0,1,75,233,99,13,66,43,8,4,0,10,3,4,1,5,7,0,0,0,0,0,0,0,0,3,11,35_44,D4,"[171.0, 256.0)",75_99
10479,1975,49,4241 days,2012-12-07,PhD,Married,76618,0,0,0,64,1511,749,40,294,121,160,147,0,10,1,3,2,5,1,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",50_74
3619,1960,64,4316 days,2012-09-23,2n Cycle,Divorced,87305,0,0,0,19,1152,345,25,501,63,138,80,1,16,1,5,3,8,2,0,0,0,0,1,1,1,0,3,11,55_64,D6,"[845.0, 1265.0)",0_24
1715,1978,46,4175 days,2013-02-11,Graduation,Together,25851,1,0,1,45,48,9,4,18,7,5,5,0,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
10159,1970,54,4127 days,2013-03-31,Graduation,Divorced,58710,0,1,1,77,1185,440,81,368,0,122,174,0,25,6,11,5,9,6,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",75_99
1463,1958,66,3764 days,2014-03-29,Graduation,Single,45160,1,1,2,9,21,8,2,5,3,0,3,1,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",0_24
5114,1965,59,4229 days,2012-12-19,Master,Married,74806,0,1,1,1,965,670,9,249,0,28,9,1,14,2,5,4,5,4,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",0_24
4990,1954,70,4095 days,2013-05-02,Graduation,Married,59111,0,0,0,90,869,524,0,134,28,28,155,0,20,1,11,1,8,7,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",75_99
4329,1984,40,3709 days,2014-05-23,PhD,Married,18988,1,0,1,43,16,6,0,6,2,1,1,0,4,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
10936,1965,59,4173 days,2013-02-13,Graduation,Married,72190,0,0,0,79,1947,597,166,597,172,166,249,0,15,1,5,6,4,3,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[1685.0, 2105.0)",75_99
4692,1976,48,4369 days,2012-08-01,Graduation,Married,7500,1,0,1,19,71,7,0,12,13,7,32,1,7,5,4,1,2,9,0,0,1,0,0,1,1,0,3,11,45_54,D1,"[2.0, 87.0)",0_24
7212,1966,58,3693 days,2014-06-08,Graduation,Married,44794,0,1,1,99,65,54,0,7,0,0,4,0,5,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",75_99
6086,1955,69,3890 days,2013-11-23,Graduation,Married,80395,0,0,0,62,1380,445,25,706,80,76,48,0,23,1,6,5,12,2,1,0,0,0,0,0,1,0,3,11,65_74,D5,"[1265.0, 1685.0)",50_74
437,1976,48,3827 days,2014-01-25,Master,Divorced,75012,0,0,0,41,1027,294,142,218,164,58,151,0,22,1,3,8,11,1,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[845.0, 1265.0)",25_49
11171,1965,59,3933 days,2013-10-11,Master,Married,56962,2,1,3,60,411,292,3,77,10,3,26,0,14,7,6,3,5,7,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[340.0, 425.0)",50_74
11101,1991,33,4112 days,2013-04-15,Graduation,Together,89891,0,0,0,17,836,412,22,132,59,28,183,1,25,1,11,6,8,4,0,0,0,0,1,0,1,0,3,11,25_34,D6,"[425.0, 845.0)",0_24
5329,1949,75,3947 days,2013-09-27,PhD,Divorced,35946,1,1,2,24,11,8,0,3,0,0,0,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0,3,11,75_above,D3,"[2.0, 87.0)",0_24
610,1953,71,4363 days,2012-08-07,PhD,Together,53593,1,1,2,60,480,349,4,78,6,0,43,0,15,8,7,2,6,8,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",50_74
9384,1978,46,4054 days,2013-06-12,Graduation,Married,66373,1,1,2,57,606,328,9,124,12,24,109,0,16,7,4,2,10,3,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",50_74
5956,1948,76,3928 days,2013-10-16,PhD,Divorced,45072,1,2,3,74,284,144,2,99,7,2,30,0,11,5,6,1,4,8,0,0,0,0,0,0,0,0,3,11,75_above,D3,"[256.0, 340.0)",50_74
10430,1973,51,3935 days,2013-10-09,Graduation,Divorced,89694,1,1,2,22,1472,1126,28,211,37,28,42,1,11,3,4,3,4,5,1,0,0,1,1,0,3,0,3,11,45_54,D6,"[1265.0, 1685.0)",0_24
7875,1949,75,3733 days,2014-04-29,Graduation,Married,72025,0,0,0,46,1677,967,0,617,43,50,0,0,25,1,4,8,13,2,1,0,0,1,1,1,3,0,3,11,75_above,D5,"[1265.0, 1685.0)",25_49
7072,1973,51,4129 days,2013-03-29,Graduation,Married,67432,0,1,1,69,1335,432,79,341,177,136,170,0,17,2,8,5,4,4,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",50_74
6255,1952,72,3698 days,2014-06-03,Master,Together,70545,0,1,1,29,334,138,39,63,55,18,21,1,12,1,4,1,7,2,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[256.0, 340.0)",25_49
6516,1989,35,4140 days,2013-03-18,Basic,Married,17487,1,0,1,37,18,0,0,1,7,4,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,35_44,D1,"[2.0, 87.0)",25_49
5564,1969,55,4361 days,2012-08-09,Graduation,Together,62882,0,1,1,26,1338,509,133,497,78,24,97,1,18,2,7,5,6,4,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[1265.0, 1685.0)",25_49
5682,1953,71,4135 days,2013-03-23,PhD,Single,64108,0,1,1,8,1099,948,10,86,13,21,21,1,26,4,6,9,11,5,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",0_24
7458,1956,68,4152 days,2013-03-06,Master,Together,34941,1,1,2,26,97,39,2,25,4,3,24,1,6,2,3,0,3,8,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[87.0, 171.0)",25_49
5237,1950,74,3851 days,2014-01-01,PhD,Single,48767,1,2,3,79,63,28,1,21,3,0,10,0,6,3,2,1,3,5,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",75_99
7761,1978,46,4004 days,2013-08-01,2n Cycle,Together,38702,1,0,1,71,109,13,11,24,13,8,40,0,7,2,3,0,4,6,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[87.0, 171.0)",50_74
5278,1964,60,3827 days,2014-01-25,Graduation,Married,82224,0,0,0,83,902,307,26,360,138,31,40,0,20,1,6,9,5,3,1,0,0,0,0,0,1,0,3,11,55_64,D6,"[845.0, 1265.0)",75_99
3560,1952,72,4085 days,2013-05-12,Graduation,Together,83844,0,0,0,57,1574,901,31,345,75,31,191,0,19,1,4,4,11,1,0,0,0,0,1,0,1,0,3,11,65_74,D6,"[1265.0, 1685.0)",50_74
7235,1975,49,3874 days,2013-12-09,2n Cycle,Married,17003,1,0,1,37,38,2,5,12,4,8,7,0,6,3,2,0,4,5,0,0,0,0,0,0,0,0,3,11,45_54,D1,"[2.0, 87.0)",25_49
10548,1995,29,3784 days,2014-03-09,Graduation,Single,71163,0,0,0,30,960,283,17,372,138,106,44,0,23,1,3,8,12,1,0,0,0,0,0,0,0,0,3,11,25_34,D5,"[845.0, 1265.0)",25_49
2281,1970,54,3959 days,2013-09-15,Graduation,Single,33697,1,0,1,34,28,4,3,7,0,3,11,0,3,1,1,0,2,7,0,0,1,0,0,0,1,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
4073,1954,70,3823 days,2014-01-29,2n Cycle,Married,63564,0,0,0,0,1215,769,80,252,15,34,65,1,27,1,10,10,7,6,0,0,1,0,0,1,1,0,3,11,65_74,D4,"[845.0, 1265.0)",0_24
6974,1972,52,3852 days,2013-12-31,PhD,Together,83443,0,0,0,89,1497,518,42,742,55,56,84,0,21,1,6,10,5,2,0,0,0,0,0,0,0,0,3,11,45_54,D6,"[1265.0, 1685.0)",75_99
7938,1958,66,3941 days,2013-10-03,PhD,Together,51518,0,1,1,92,449,350,8,66,17,4,4,0,15,2,3,2,10,3,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",75_99
7094,1975,49,3858 days,2013-12-25,Graduation,Widow,58330,0,1,1,87,1064,445,53,213,104,98,151,0,23,1,6,4,13,4,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",75_99
3667,1969,55,4158 days,2013-02-28,Graduation,Married,80952,0,0,0,20,1757,778,178,689,41,27,44,1,24,1,8,5,11,8,1,0,0,1,1,1,3,0,3,11,55_64,D5,"[1685.0, 2105.0)",0_24
7723,1979,45,3730 days,2014-05-02,Graduation,Together,75507,0,0,0,56,1440,709,93,374,104,80,80,0,20,1,8,6,6,3,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",50_74
3870,1978,46,4177 days,2013-02-09,2n Cycle,Together,63855,0,0,0,28,1006,359,35,314,93,116,89,1,23,1,7,3,13,4,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",25_49
4012,1972,52,4359 days,2012-08-11,PhD,Together,62220,0,1,1,55,1226,799,12,375,16,12,12,0,18,5,7,6,5,6,0,0,0,0,0,1,0,0,3,11,45_54,D4,"[845.0, 1265.0)",50_74
5909,1964,60,3955 days,2013-09-19,Graduation,Married,58512,0,1,1,25,1171,895,10,101,13,0,152,1,15,5,3,4,8,8,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",25_49
10470,1979,45,4143 days,2013-03-15,Master,Married,40662,1,0,1,0,92,40,2,23,0,4,23,1,6,2,2,1,3,4,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[87.0, 171.0)",0_24
6488,1959,65,3756 days,2014-04-06,PhD,Married,38829,0,1,1,86,99,76,0,7,0,0,16,0,7,1,3,2,2,5,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[87.0, 171.0)",75_99
10270,1981,43,3941 days,2013-10-03,2n Cycle,Married,35523,1,0,1,8,66,11,5,22,12,5,11,1,6,2,3,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[2.0, 87.0)",0_24
6887,1967,57,3738 days,2014-04-24,Graduation,Single,79146,1,1,2,33,564,245,16,223,21,43,16,0,17,2,8,1,8,6,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[425.0, 845.0)",25_49
6406,1988,36,3916 days,2013-10-28,Master,Married,78285,0,0,0,13,1427,647,107,391,175,67,40,1,20,1,6,4,10,3,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[1265.0, 1685.0)",0_24
7573,1978,46,4087 days,2013-05-10,PhD,Single,31626,1,0,1,12,86,39,1,9,2,1,34,1,5,1,2,1,2,7,0,0,1,0,0,1,1,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
4508,1952,72,3710 days,2014-05-22,Graduation,Single,75127,0,0,0,92,833,203,35,305,46,17,227,0,18,1,2,11,5,1,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[425.0, 845.0)",75_99
221,1955,69,4100 days,2013-04-27,Graduation,Married,48726,0,1,1,90,242,138,3,38,4,0,59,0,9,3,3,2,4,6,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[171.0, 256.0)",75_99
5331,1977,47,4328 days,2012-09-11,Graduation,Married,74985,0,0,0,8,1869,587,51,898,247,0,86,1,16,1,3,6,7,2,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1685.0, 2105.0)",0_24
1911,1987,37,4334 days,2012-09-05,Graduation,Together,67430,0,0,0,6,1364,595,97,291,127,133,121,1,28,1,11,5,12,6,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[1265.0, 1685.0)",0_24
20,1965,59,3973 days,2013-09-01,2n Cycle,Married,46891,0,1,1,91,183,43,12,23,29,15,61,0,7,1,2,1,4,4,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[171.0, 256.0)",75_99
8786,1956,68,4071 days,2013-05-26,Master,Married,62058,0,1,1,52,450,301,7,74,10,0,58,0,14,4,6,1,7,6,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",50_74
10582,1979,45,4033 days,2013-07-03,Graduation,Married,72063,0,1,1,3,758,180,32,348,76,32,90,1,19,2,5,2,12,2,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",0_24
1915,1951,73,3871 days,2013-12-12,PhD,Married,78939,0,0,0,57,1507,794,115,243,150,0,205,0,19,1,8,5,6,3,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[1265.0, 1685.0)",50_74
8897,1965,59,4103 days,2013-04-24,Graduation,Single,42720,1,1,2,9,654,392,5,91,28,26,112,1,17,8,7,3,7,8,0,0,0,0,0,1,0,0,3,11,55_64,D3,"[425.0, 845.0)",0_24
2371,1972,52,4114 days,2013-04-13,Graduation,Married,33622,1,1,2,22,81,39,1,22,3,4,12,1,6,3,2,0,4,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
4303,1957,67,4240 days,2012-12-08,PhD,Together,6835,0,1,1,76,137,107,2,12,2,2,12,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,3,11,65_74,D1,"[87.0, 171.0)",75_99
6825,1953,71,4152 days,2013-03-06,Graduation,Together,41452,1,1,2,86,16,13,0,3,0,0,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",75_99
